日付,時間,始値,高値,安値,終値,出来高
2025/12/26,17:00,50520,50530,50480,50480,299
2025/12/26,18:00,50480,50490,50480,50480,22
2025/12/26,19:00,50480,50480,50480,50480,1
2025/12/26,20:00,50480,50480,50470,50470,10
2025/12/26,21:00,50470,50480,50470,50480,16
2025/12/26,22:00,50480,50480,50480,50480,0
2025/12/26,23:00,50480,50490,50480,50490,19
2025/12/26,0:00,50490,50490,50490,50490,2
2025/12/26,1:00,50490,50490,50490,50490,2
2025/12/26,2:00,50490,50490,50490,50490,0
2025/12/26,3:00,50490,50500,50490,50500,6
2025/12/26,4:00,50500,50500,50500,50500,1
2025/12/26,5:00,50490,50520,50490,50520,22
2025/12/26,6:00,50490,50490,50490,50490,33
2025/12/26,8:45,50510,50550,50490,50520,522
2025/12/26,9:00,50530,50920,50520,50790,4525
2025/12/26,10:00,50790,50940,50740,50870,2119
2025/12/26,11:00,50870,50960,50850,50850,1407
2025/12/26,12:00,50860,50970,50860,50880,1168
2025/12/26,13:00,50870,50910,50800,50820,1234
2025/12/26,14:00,50810,50830,50680,50700,1638
2025/12/26,15:00,50690,50780,50640,50720,2649
2025/12/29,17:00,50720,50720,50650,50710,655
2025/12/29,18:00,50710,50740,50700,50720,186
2025/12/29,19:00,50720,50750,50700,50710,136
2025/12/29,20:00,50710,50720,50650,50670,164
2025/12/29,21:00,50670,50680,50630,50630,159
2025/12/29,22:00,50640,50650,50590,50620,163
2025/12/29,23:00,50620,50660,50500,50520,432
2025/12/29,0:00,50510,50630,50430,50630,490
2025/12/29,1:00,50630,50670,50580,50630,154
2025/12/29,2:00,50620,50690,50610,50660,127
2025/12/29,3:00,50660,50660,50600,50630,145
2025/12/29,4:00,50630,50650,50620,50630,49
2025/12/29,5:00,50620,50690,50600,50680,134
2025/12/29,6:00,50680,50680,50680,50680,24
2025/12/29,8:45,50800,50810,50690,50780,666
2025/12/29,9:00,50770,50780,50410,50650,4225
2025/12/29,10:00,50660,50710,50490,50590,1813
2025/12/29,11:00,50580,50610,50540,50550,1028
2025/12/29,12:00,50550,50700,50520,50650,973
2025/12/29,13:00,50650,50750,50650,50680,1045
2025/12/29,14:00,50680,50680,50470,50480,1872
2025/12/29,15:00,50470,50580,50440,50480,3977
2025/12/30,17:00,50450,50460,50340,50370,1042
2025/12/30,18:00,50380,50450,50380,50420,357
2025/12/30,19:00,50430,50470,50410,50440,231
2025/12/30,20:00,50440,50470,50420,50460,102
2025/12/30,21:00,50450,50460,50360,50380,170
2025/12/30,22:00,50370,50400,50270,50350,371
2025/12/30,23:00,50340,50480,50270,50360,707
2025/12/30,0:00,50360,50460,50290,50330,652
2025/12/30,1:00,50330,50360,50270,50310,384
2025/12/30,2:00,50310,50320,50240,50320,236
2025/12/30,3:00,50310,50370,50300,50310,83
2025/12/30,4:00,50300,50390,50300,50390,66
2025/12/30,5:00,50390,50390,50360,50360,69
2025/12/30,6:00,50380,50380,50380,50380,22
2025/12/30,8:45,50290,50350,50240,50340,614
2025/12/30,9:00,50340,50530,50260,50520,3154
2025/12/30,10:00,50520,50540,50440,50450,1463
2025/12/30,11:00,50450,50520,50410,50500,919
2025/12/30,12:00,50500,50560,50440,50460,1155
2025/12/30,13:00,50470,50590,50430,50560,1616
2025/12/30,14:00,50550,50550,50470,50490,1596
2025/12/30,15:00,50480,50500,50370,50500,2887
2026/1/5,17:00,50450,50510,50430,50500,631
2026/1/5,18:00,50490,50500,50450,50480,408
2026/1/5,19:00,50490,50490,50450,50470,122
2026/1/5,20:00,50470,50530,50460,50510,266
2026/1/5,21:00,50500,50600,50500,50580,307
2026/1/5,22:00,50590,50630,50570,50620,382
2026/1/5,23:00,50610,50640,50560,50620,362
2026/1/5,0:00,50630,50680,50590,50670,358
2026/1/5,1:00,50660,50730,50650,50680,395
2026/1/5,2:00,50680,50700,50660,50680,84
2026/1/5,3:00,50670,50700,50660,50690,80
2026/1/5,4:00,50680,50700,50660,50680,104
2026/1/5,5:00,50680,50680,50610,50610,139
2026/1/5,6:00,50620,50620,50620,50620,24
2026/1/5,8:45,50800,51270,50790,51250,3209
2026/1/5,9:00,51250,51780,51250,51760,9288
2026/1/5,10:00,51770,51880,51660,51720,4255
2026/1/5,11:00,51730,51820,51630,51680,2403
2026/1/5,12:00,51670,51740,51630,51720,1530
2026/1/5,13:00,51720,51960,51720,51930,2458
2026/1/5,14:00,51930,52100,51910,52070,4228
2026/1/5,15:00,52070,52090,51820,51820,6832
2026/1/6,17:00,51800,51950,51760,51890,2198
2026/1/6,18:00,51890,51950,51880,51920,585
2026/1/6,19:00,51920,52030,51890,51930,1248
2026/1/6,20:00,51920,51970,51880,51950,465
2026/1/6,21:00,51960,52030,51950,52010,359
2026/1/6,22:00,52010,52060,51960,52020,491
2026/1/6,23:00,52020,52120,51950,52010,1653
2026/1/6,0:00,52020,52230,51950,52220,785
2026/1/6,1:00,52220,52300,52190,52270,617
2026/1/6,2:00,52260,52280,52220,52230,384
2026/1/6,3:00,52220,52220,52150,52180,177
2026/1/6,4:00,52170,52190,52140,52170,137
2026/1/6,5:00,52170,52220,52150,52210,155
2026/1/6,6:00,52200,52200,52200,52200,31
2026/1/6,8:45,52150,52280,52140,52230,1317
2026/1/6,9:00,52230,52520,52070,52150,7498
2026/1/6,10:00,52150,52370,52110,52340,2585
2026/1/6,11:00,52340,52350,52140,52260,2028
2026/1/6,12:00,52260,52340,52220,52320,1739
2026/1/6,13:00,52310,52480,52310,52470,1647
2026/1/6,14:00,52480,52580,52420,52460,2519
2026/1/6,15:00,52460,52690,52460,52690,5457
2026/1/7,17:00,52650,52650,52220,52240,3195
2026/1/7,18:00,52250,52260,52110,52160,916
2026/1/7,19:00,52160,52190,52070,52120,732
2026/1/7,20:00,52130,52160,52050,52070,285
2026/1/7,21:00,52070,52190,52050,52180,611
2026/1/7,22:00,52180,52220,52010,52040,875
2026/1/7,23:00,52040,52180,51960,52150,1011
2026/1/7,0:00,52150,52210,52110,52120,1302
2026/1/7,1:00,52110,52130,52020,52050,935
2026/1/7,2:00,52040,52080,51970,52040,666
2026/1/7,3:00,52030,52060,52010,52060,281
2026/1/7,4:00,52050,52060,52030,52060,224
2026/1/7,5:00,52060,52120,52060,52070,264
2026/1/7,6:00,52050,52050,52050,52050,35
2026/1/7,8:45,52090,52280,52080,52220,1342
2026/1/7,9:00,52230,52460,52170,52320,4454
2026/1/7,10:00,52320,52460,52270,52280,2344
2026/1/7,11:00,52280,52340,52230,52250,1498
2026/1/7,12:00,52260,52290,52140,52150,1402
2026/1/7,13:00,52150,52150,51910,51920,2769
2026/1/7,14:00,51920,52090,51880,51980,2287
2026/1/7,15:00,51980,52070,51960,52010,3447
2026/1/8,17:00,52050,52060,51940,51940,774
2026/1/8,18:00,51950,51980,51900,51980,237
2026/1/8,19:00,51970,52070,51970,52070,349
2026/1/8,20:00,52070,52140,52060,52070,459
2026/1/8,21:00,52060,52060,51950,51980,337
2026/1/8,22:00,51980,52020,51970,52000,274
2026/1/8,23:00,52000,52030,51940,51940,466
2026/1/8,0:00,51950,52040,51910,51990,552
2026/1/8,1:00,52010,52120,52010,52120,198
2026/1/8,2:00,52120,52130,52050,52060,354
2026/1/8,3:00,52050,52080,52020,52070,148
2026/1/8,4:00,52070,52110,52030,52100,93
2026/1/8,5:00,52100,52100,51920,51980,352
2026/1/8,6:00,51990,51990,51990,51990,22
2026/1/8,8:45,51920,51960,51760,51800,1180
2026/1/8,9:00,51810,51890,51550,51650,3859
2026/1/8,10:00,51650,51750,51580,51750,1822
2026/1/8,11:00,51750,51810,51470,51500,2422
2026/1/8,12:00,51490,51530,51390,51430,2370
2026/1/8,13:00,51420,51450,51340,51360,1766
2026/1/8,14:00,51370,51420,51310,51340,2082
2026/1/8,15:00,51340,51400,51090,51190,7982
2026/1/9,17:00,51360,51570,51360,51540,2159
2026/1/9,18:00,51540,51550,51470,51520,583
2026/1/9,19:00,51510,51520,51440,51510,474
2026/1/9,20:00,51520,51550,51360,51480,1539
2026/1/9,21:00,51480,51480,51340,51380,1251
2026/1/9,22:00,51370,51500,51360,51480,506
2026/1/9,23:00,51480,51560,51380,51410,859
2026/1/9,0:00,51410,51600,51360,51490,736
2026/1/9,1:00,51490,51500,51420,51500,380
2026/1/9,2:00,51500,51530,51430,51510,238
2026/1/9,3:00,51510,51510,51410,51460,201
2026/1/9,4:00,51470,51520,51450,51500,163
2026/1/9,5:00,51500,51600,51500,51590,213
2026/1/9,6:00,51610,51610,51610,51610,15
2026/1/9,8:45,51560,51590,51400,51510,1452
2026/1/9,9:00,51500,51700,51370,51380,6657
2026/1/9,10:00,51390,51560,51390,51550,2144
2026/1/9,11:00,51550,51810,51550,51770,2370
2026/1/9,12:00,51770,51780,51710,51760,1050
2026/1/9,13:00,51770,51880,51770,51870,1765
2026/1/9,14:00,51880,52020,51870,51990,2744
2026/1/9,15:00,52000,52110,51910,52080,4548
2026/1/12,17:00,52020,52100,51970,52030,1141
2026/1/12,18:00,52040,52170,52030,52130,907
2026/1/12,19:00,52150,52180,52120,52140,375
2026/1/12,20:00,52140,52210,52140,52190,291
2026/1/12,21:00,52190,52220,52150,52210,218
2026/1/12,22:00,52200,52350,52170,52300,586
2026/1/12,23:00,52310,53860,52240,53840,11741
2026/1/12,0:00,53840,53860,53410,53520,3714
2026/1/12,1:00,53520,53700,53490,53650,859
2026/1/12,2:00,53660,53680,53530,53580,867
2026/1/12,3:00,53580,53610,53520,53600,317
2026/1/12,4:00,53590,53660,53580,53640,140
2026/1/12,5:00,53640,53650,53580,53600,299
2026/1/12,6:00,53590,53590,53590,53590,28
2026/1/12,8:45,53770,54080,53740,53820,1186
2026/1/12,9:00,53830,54020,53730,53930,1484
2026/1/12,10:00,53930,54030,53850,53850,658
2026/1/12,11:00,53850,53960,53800,53860,662
2026/1/12,12:00,53850,53970,53830,53910,339
2026/1/12,13:00,53910,53920,53780,53790,681
2026/1/12,14:00,53790,53810,53680,53780,639
2026/1/12,15:00,53770,53910,53770,53890,461
2026/1/13,17:00,53800,53930,53780,53910,389
2026/1/13,18:00,53920,54120,53880,53960,706
2026/1/13,19:00,53960,54050,53930,54000,213
2026/1/13,20:00,54010,54050,53970,53990,219
2026/1/13,21:00,54000,54030,53890,53980,404
2026/1/13,22:00,53980,53980,53900,53980,179
2026/1/13,23:00,53970,54040,53870,53960,509
2026/1/13,0:00,53960,54080,53950,54080,275
2026/1/13,1:00,54080,54150,54020,54020,499
2026/1/13,2:00,54010,54140,53970,54140,402
2026/1/13,3:00,54140,54170,54130,54150,218
2026/1/13,4:00,54150,54190,54130,54140,237
2026/1/13,5:00,54150,54150,54110,54150,119
2026/1/13,6:00,54150,54150,54150,54150,97
2026/1/13,8:45,54160,54160,53900,53900,1698
2026/1/13,9:00,53900,53990,53590,53770,7492
2026/1/13,10:00,53770,53810,53630,53640,3105
2026/1/13,11:00,53640,53790,53540,53780,2633
2026/1/13,12:00,53770,53810,53560,53590,2025
2026/1/13,13:00,53600,53830,53600,53700,4035
2026/1/13,14:00,53700,53790,53640,53670,2783
2026/1/13,15:00,53680,53760,53510,53760,6918
2026/1/14,17:00,53790,53920,53740,53850,1603
2026/1/14,18:00,53850,53890,53810,53820,524
2026/1/14,19:00,53830,53900,53810,53830,639
2026/1/14,20:00,53830,53940,53830,53920,328
2026/1/14,21:00,53920,53950,53850,53850,426
2026/1/14,22:00,53840,54050,53840,54030,785
2026/1/14,23:00,54030,54190,54030,54070,1186
2026/1/14,0:00,54070,54080,53830,54060,1224
2026/1/14,1:00,54050,54140,54000,54130,696
2026/1/14,2:00,54120,54150,54010,54020,474
2026/1/14,3:00,54000,54050,53950,54000,241
2026/1/14,4:00,54020,54050,53970,54030,450
2026/1/14,5:00,54010,54010,53890,53970,254
2026/1/14,6:00,53960,53960,53960,53960,15
2026/1/14,8:45,54000,54040,53840,54000,1183
2026/1/14,9:00,53990,54360,53860,54240,8124
2026/1/14,10:00,54250,54470,54240,54430,4440
2026/1/14,11:00,54440,54520,54390,54460,1905
2026/1/14,12:00,54450,54550,54360,54510,2594
2026/1/14,13:00,54500,54510,54190,54200,3454
2026/1/14,14:00,54200,54420,54170,54320,4723
2026/1/14,15:00,54330,54470,54300,54340,4656
2026/1/15,17:00,54430,54500,54370,54430,1176
2026/1/15,18:00,54440,54540,54420,54530,820
2026/1/15,19:00,54540,54570,54200,54220,1152
2026/1/15,20:00,54230,54290,54050,54070,1028
2026/1/15,21:00,54060,54160,53680,54110,1859
2026/1/15,22:00,54120,54210,54090,54100,579
2026/1/15,23:00,54120,54120,53920,54050,1658
2026/1/15,0:00,54040,54250,53930,54000,1308
2026/1/15,1:00,54000,54170,53790,53810,1096
2026/1/15,2:00,53800,53900,53790,53840,565
2026/1/15,3:00,53820,53980,53820,53980,249
2026/1/15,4:00,53960,53980,53910,53950,187
2026/1/15,5:00,53940,54090,53890,54020,242
2026/1/15,6:00,54060,54060,54060,54060,31
2026/1/15,8:45,54000,54080,53960,54000,882
2026/1/15,9:00,54010,54130,53750,53800,5956
2026/1/15,10:00,53790,54000,53780,53970,3426
2026/1/15,11:00,53980,54010,53890,53930,1927
2026/1/15,12:00,53940,53940,53780,53840,1626
2026/1/15,13:00,53840,54000,53840,53970,1648
2026/1/15,14:00,53960,54020,53880,53930,2779
2026/1/15,15:00,53920,54210,53860,54200,10382
2026/1/16,17:00,54230,54370,54130,54320,1806
2026/1/16,18:00,54320,54400,54280,54320,756
2026/1/16,19:00,54330,54460,54320,54450,461
2026/1/16,20:00,54450,54500,54450,54470,440
2026/1/16,21:00,54470,54500,54380,54410,261
2026/1/16,22:00,54400,54500,54370,54380,571
2026/1/16,23:00,54370,54440,54330,54370,1132
2026/1/16,0:00,54360,54380,54190,54300,978
2026/1/16,1:00,54310,54340,54260,54300,571
2026/1/16,2:00,54290,54310,54230,54230,393
2026/1/16,3:00,54230,54280,54200,54200,421
2026/1/16,4:00,54190,54200,54040,54050,729
2026/1/16,5:00,54050,54070,53960,54020,420
2026/1/16,6:00,54020,54020,54020,54020,33
2026/1/16,8:45,54030,54140,54000,54110,890
2026/1/16,9:00,54110,54170,53780,53900,4227
2026/1/16,10:00,53890,53980,53760,53930,2560
2026/1/16,11:00,53930,53970,53810,53940,1341
2026/1/16,12:00,53950,54060,53890,53960,1374
2026/1/16,13:00,53950,54170,53930,54110,1969
2026/1/16,14:00,54120,54150,54060,54110,2727
2026/1/16,15:00,54100,54100,53960,54060,3634
2026/1/19,17:00,54030,54100,53950,53980,1267
2026/1/19,18:00,53990,54010,53920,53930,466
2026/1/19,19:00,53930,53990,53930,53940,287
2026/1/19,20:00,53950,53950,53860,53860,389
2026/1/19,21:00,53860,53870,53820,53830,305
2026/1/19,22:00,53830,53830,53720,53740,1099
2026/1/19,23:00,53750,53810,53620,53620,1969
2026/1/19,0:00,53620,53740,53590,53700,832
2026/1/19,1:00,53700,53790,53660,53750,510
2026/1/19,2:00,53750,53760,53690,53700,181
2026/1/19,3:00,53690,53800,53690,53740,147
2026/1/19,4:00,53750,53790,53690,53720,226
2026/1/19,5:00,53710,53740,53670,53730,503
2026/1/19,6:00,53720,53720,53720,53720,25
2026/1/19,8:45,53460,53480,53250,53410,1900
2026/1/19,9:00,53410,53600,53230,53300,5533
2026/1/19,10:00,53280,53370,53130,53270,3615
2026/1/19,11:00,53270,53460,53270,53390,1957
2026/1/19,12:00,53400,53520,53350,53480,1030
2026/1/19,13:00,53490,53540,53460,53470,970
2026/1/19,14:00,53470,53610,53430,53560,1439
2026/1/19,15:00,53560,53690,53550,53660,3365
2026/1/20,17:00,53510,53730,53490,53710,1333
2026/1/20,18:00,53720,53730,53430,53500,2216
2026/1/20,19:00,53500,53580,53460,53470,326
2026/1/20,20:00,53480,53570,53470,53550,430
2026/1/20,21:00,53540,53590,53510,53590,181
2026/1/20,22:00,53600,53660,53570,53650,266
2026/1/20,23:00,53650,53680,53480,53550,449
2026/1/20,0:00,53560,53590,53500,53540,413
2026/1/20,1:00,53540,53590,53490,53530,317
2026/1/20,2:00,53530,53570,53520,53530,69
2026/1/20,3:00,53520,53530,53520,53530,19
2026/1/20,4:00,53530,53550,53530,53530,17
2026/1/20,5:00,53530,53550,53520,53530,38
2026/1/20,6:00,53510,53510,53510,53510,27
2026/1/20,8:45,53490,53550,53350,53440,800
2026/1/20,9:00,53450,53480,52920,53120,4998
2026/1/20,10:00,53120,53260,53090,53100,2438
2026/1/20,11:00,53110,53200,52960,53110,1812
2026/1/20,12:00,53110,53130,52980,53040,1470
2026/1/20,13:00,53030,53060,52890,52940,1723
2026/1/20,14:00,52940,53170,52920,53150,1962
2026/1/20,15:00,53150,53150,52760,52800,5493
2026/1/21,17:00,52710,52740,52370,52430,3547
2026/1/21,18:00,52440,52450,52080,52130,2278
2026/1/21,19:00,52110,52310,52050,52220,862
2026/1/21,20:00,52220,52270,52130,52170,647
2026/1/21,21:00,52160,52260,52110,52220,612
2026/1/21,22:00,52230,52260,52020,52110,1116
2026/1/21,23:00,52100,52330,52000,52300,2348
2026/1/21,0:00,52270,52460,52160,52460,1453
2026/1/21,1:00,52440,52550,52390,52530,645
2026/1/21,2:00,52520,52540,52330,52380,346
2026/1/21,3:00,52370,52390,52180,52230,273
2026/1/21,4:00,52240,52310,52140,52190,530
2026/1/21,5:00,52200,52210,52100,52120,421
2026/1/21,6:00,52120,52120,52120,52120,20
2026/1/21,8:45,52200,52210,51850,51980,1971
2026/1/21,9:00,51980,52690,51970,52610,6787
2026/1/21,10:00,52600,52880,52580,52830,4261
2026/1/21,11:00,52840,52850,52630,52700,2189
2026/1/21,12:00,52690,52890,52650,52660,2293
2026/1/21,13:00,52660,52790,52630,52690,1952
2026/1/21,14:00,52700,52860,52660,52800,2630
2026/1/21,15:00,52800,52840,52720,52830,3026
2026/1/22,17:00,52750,52810,52680,52770,925
2026/1/22,18:00,52770,52770,52540,52540,585
2026/1/22,19:00,52550,52720,52550,52670,430
2026/1/22,20:00,52670,52670,52460,52490,625
2026/1/22,21:00,52490,52580,52430,52550,654
2026/1/22,22:00,52550,52630,52480,52590,543
2026/1/22,23:00,52580,53100,52520,53080,2246
2026/1/22,0:00,53090,53200,53000,53170,946
2026/1/22,1:00,53180,53180,52780,52790,705
2026/1/22,2:00,52790,52850,52640,52820,420
2026/1/22,3:00,52810,52940,52680,52930,228
2026/1/22,4:00,52930,53510,52860,53490,1171
2026/1/22,5:00,53480,53500,53230,53280,604
2026/1/22,6:00,53230,53230,53230,53230,22
2026/1/22,8:45,53450,53620,53410,53610,1865
2026/1/22,9:00,53620,53680,53330,53420,5954
2026/1/22,10:00,53430,53810,53360,53750,4096
2026/1/22,11:00,53730,53860,53730,53780,1722
2026/1/22,12:00,53790,53850,53730,53820,1748
2026/1/22,13:00,53820,53900,53750,53890,1890
2026/1/22,14:00,53890,53950,53860,53860,2242
2026/1/22,15:00,53860,53870,53670,53740,4614
2026/1/23,17:00,53790,53920,53770,53920,1160
2026/1/23,18:00,53920,54000,53890,53930,861
2026/1/23,19:00,53940,53980,53890,53980,781
2026/1/23,20:00,53970,54000,53920,53930,886
2026/1/23,21:00,53930,54040,53920,54030,409
2026/1/23,22:00,54020,54140,53960,54140,1233
2026/1/23,23:00,54130,54130,53890,53930,1354
2026/1/23,0:00,53930,54070,53880,54040,1027
2026/1/23,1:00,54040,54070,53960,53970,401
2026/1/23,2:00,53960,54060,53940,54040,301
2026/1/23,3:00,54030,54140,54010,54120,717
2026/1/23,4:00,54120,54150,54040,54040,207
2026/1/23,5:00,54030,54090,53990,54050,293
2026/1/23,6:00,54040,54040,54040,54040,19
2026/1/23,8:45,53910,54030,53880,53990,1225
2026/1/23,9:00,53990,53990,53650,53860,3959
2026/1/23,10:00,53860,53930,53790,53860,1608
2026/1/23,11:00,53850,53940,53840,53890,640
2026/1/23,12:00,53900,54080,53820,54000,1712
2026/1/23,13:00,53990,54020,53740,53760,1744
2026/1/23,14:00,53760,53880,53700,53870,1226
2026/1/23,15:00,53870,53920,53680,53700,3387
2026/1/26,17:00,53700,53710,53420,53440,2257
2026/1/26,18:00,53450,53480,53280,53380,1383
2026/1/26,19:00,53380,53440,53360,53430,253
2026/1/26,20:00,53440,53560,53390,53400,816
2026/1/26,21:00,53410,53430,53330,53420,401
2026/1/26,22:00,53410,53430,53290,53320,410
2026/1/26,23:00,53330,53410,53300,53400,801
2026/1/26,0:00,53410,53570,53390,53540,723
2026/1/26,1:00,53530,53550,53300,53370,749
2026/1/26,2:00,53350,53360,52890,52920,1856
2026/1/26,3:00,52910,53040,52910,53010,625
2026/1/26,4:00,53000,53100,52960,52960,357
2026/1/26,5:00,52960,52980,52880,52940,245
2026/1/26,6:00,52900,52900,52900,52900,24
2026/1/26,8:45,52350,52720,52220,52680,2864
2026/1/26,9:00,52680,53170,52600,52960,6204
2026/1/26,10:00,52960,53130,52890,52930,2411
2026/1/26,11:00,52950,52980,52710,52760,2011
2026/1/26,12:00,52760,52950,52760,52880,1775
2026/1/26,13:00,52880,52920,52730,52750,2167
2026/1/26,14:00,52750,52980,52690,52970,2541
2026/1/26,15:00,52980,53030,52760,52860,5714
2026/1/27,17:00,52940,52950,52730,52780,2570
2026/1/27,18:00,52780,52820,52210,52340,2074
2026/1/27,19:00,52330,52530,52320,52430,1129
2026/1/27,20:00,52420,52500,52360,52500,601
2026/1/27,21:00,52490,52610,52490,52590,379
2026/1/27,22:00,52590,52660,52580,52620,466
2026/1/27,23:00,52610,52750,52590,52700,893
2026/1/27,0:00,52700,52730,52540,52660,852
2026/1/27,1:00,52650,52670,52550,52570,340
2026/1/27,2:00,52560,52660,52560,52630,258
2026/1/27,3:00,52610,52650,52570,52640,144
2026/1/27,4:00,52640,52680,52550,52550,199
2026/1/27,5:00,52550,52610,52520,52580,209
2026/1/27,6:00,52580,52580,52580,52580,14
2026/1/27,8:45,52690,52910,52690,52910,1260
2026/1/27,9:00,52910,52990,52660,52930,4177
2026/1/27,10:00,52920,53030,52830,52910,2378
2026/1/27,11:00,52900,53050,52880,53030,1705
2026/1/27,12:00,53030,53180,53020,53150,2234
2026/1/27,13:00,53160,53320,53150,53310,2177
2026/1/27,14:00,53320,53330,53260,53300,1993
2026/1/27,15:00,53310,53390,53250,53350,3916
2026/1/28,17:00,53340,53340,53160,53190,988
2026/1/28,18:00,53180,53280,52910,53020,1362
2026/1/28,19:00,53020,53170,53000,53020,698
2026/1/28,20:00,53020,53060,52960,53020,411
2026/1/28,21:00,53030,53040,52860,52870,595
2026/1/28,22:00,52860,52920,52790,52860,782
2026/1/28,23:00,52860,52980,52760,52910,910
2026/1/28,0:00,52920,53110,52790,53100,923
2026/1/28,1:00,53100,53110,53030,53060,309
2026/1/28,2:00,53060,53080,52920,52930,276
2026/1/28,3:00,52930,53030,52880,53030,244
2026/1/28,4:00,53020,53060,53010,53040,124
2026/1/28,5:00,53040,53080,52850,52850,308
2026/1/28,6:00,52830,52830,52830,52830,28
2026/1/28,8:45,53010,53070,52920,52970,1605
2026/1/28,9:00,52980,53110,52810,53020,5049
2026/1/28,10:00,53000,53160,52950,53010,2802
2026/1/28,11:00,53000,53180,53000,53060,1713
2026/1/28,12:00,53060,53200,52960,53000,2481
2026/1/28,13:00,53010,53140,53000,53020,1605
2026/1/28,14:00,53020,53190,53020,53100,1967
2026/1/28,15:00,53100,53820,53100,53700,9696
2026/1/29,17:00,53810,53820,53530,53540,1532
2026/1/29,18:00,53550,53580,53440,53470,634
2026/1/29,19:00,53480,53480,53390,53430,373
2026/1/29,20:00,53430,53440,53340,53360,275
2026/1/29,21:00,53360,53390,53200,53230,780
2026/1/29,22:00,53240,53310,53200,53250,379
2026/1/29,23:00,53260,53500,53260,53420,2585
2026/1/29,0:00,53430,53640,53390,53510,1435
2026/1/29,1:00,53520,53680,53520,53580,545
2026/1/29,2:00,53550,53700,53540,53680,242
2026/1/29,3:00,53660,53730,53660,53700,228
2026/1/29,4:00,53690,53800,53670,53740,619
2026/1/29,5:00,53760,53830,53740,53780,478
2026/1/29,6:00,53720,53720,53720,53720,27
2026/1/29,8:45,53850,54130,53840,54040,2119
2026/1/29,9:00,54050,54110,53260,53500,9140
2026/1/29,10:00,53500,53530,53130,53330,4769
2026/1/29,11:00,53330,53420,53140,53190,3404
2026/1/29,12:00,53200,53420,53200,53410,3209
2026/1/29,13:00,53400,53520,53340,53460,3373
2026/1/29,14:00,53450,53570,53370,53540,2374
2026/1/29,15:00,53550,53580,53310,53310,3441
2026/1/30,17:00,53440,53540,53350,53420,1072
2026/1/30,18:00,53430,53510,53350,53350,641
2026/1/30,19:00,53350,53410,53330,53350,394
2026/1/30,20:00,53360,53420,53350,53410,307
2026/1/30,21:00,53410,53440,53310,53350,615
2026/1/30,22:00,53360,53490,53360,53490,396
2026/1/30,23:00,53490,53510,53080,53080,2693
2026/1/30,0:00,53090,53110,52390,52440,4495
2026/1/30,1:00,52450,52740,52400,52690,1819
2026/1/30,2:00,52710,53000,52710,52840,691
2026/1/30,3:00,52850,53050,52830,53000,409
2026/1/30,4:00,53000,53130,52980,53030,409
2026/1/30,5:00,53030,53230,53030,53210,285
2026/1/30,6:00,53300,53300,53300,53300,77
2026/1/30,8:45,53150,53310,53140,53300,1216
2026/1/30,9:00,53300,53610,53220,53520,4871
2026/1/30,10:00,53520,53600,53130,53200,3274
2026/1/30,11:00,53210,53250,52920,53160,3567
2026/1/30,12:00,53170,53270,53150,53240,3038
2026/1/30,13:00,53240,53470,53230,53450,2275
2026/1/30,14:00,53460,53530,53430,53450,2602
2026/1/30,15:00,53440,53470,53280,53390,4010
2026/2/2,17:00,53200,53340,53080,53320,1362
2026/2/2,18:00,53330,53360,53110,53160,1444
2026/2/2,19:00,53150,53300,53140,53270,832
2026/2/2,20:00,53260,53630,53260,53610,914
2026/2/2,21:00,53620,53670,53480,53510,842
2026/2/2,22:00,53510,53590,53430,53530,584
2026/2/2,23:00,53540,53810,53530,53590,1635
2026/2/2,0:00,53600,53770,53520,53540,1183
2026/2/2,1:00,53530,53600,53400,53470,696
2026/2/2,2:00,53480,53580,53340,53430,542
2026/2/2,3:00,53410,53510,53150,53480,542
2026/2/2,4:00,53470,53560,53390,53430,476
2026/2/2,5:00,53440,53510,53360,53440,292
2026/2/2,6:00,53450,53450,53450,53450,26
2026/2/2,8:45,53690,53710,53510,53640,1569
2026/2/2,9:00,53630,54220,53330,54150,8056
2026/2/2,10:00,54160,54270,53460,53500,6479
2026/2/2,11:00,53500,53550,53220,53270,4958
2026/2/2,12:00,53260,53330,52870,52900,4145
2026/2/2,13:00,52910,53110,52720,53010,6508
2026/2/2,14:00,53000,53030,52690,52790,4447
2026/2/2,15:00,52780,52850,52580,52630,4777
2026/2/3,17:00,52890,53230,52890,53190,2670
2026/2/3,18:00,53190,53230,53060,53200,637
2026/2/3,19:00,53210,53270,53140,53170,556
2026/2/3,20:00,53160,53310,53140,53240,484
2026/2/3,21:00,53240,53320,53240,53260,363
2026/2/3,22:00,53260,53380,53210,53370,517
2026/2/3,23:00,53360,53600,53330,53540,1559
2026/2/3,0:00,53550,53840,53540,53760,1472
2026/2/3,1:00,53760,53900,53720,53880,421
2026/2/3,2:00,53880,53980,53870,53960,323
2026/2/3,3:00,53960,53960,53870,53950,254
2026/2/3,4:00,53940,53960,53830,53830,178
2026/2/3,5:00,53840,53910,53800,53900,248
2026/2/3,6:00,53920,53920,53920,53920,40
2026/2/3,8:45,53900,54070,53880,54020,1557
2026/2/3,9:00,54030,54120,53830,54050,6814
2026/2/3,10:00,54050,54390,53990,54370,4262
2026/2/3,11:00,54370,54370,54150,54340,2777
2026/2/3,12:00,54330,54540,54320,54540,3454
2026/2/3,13:00,54540,54810,54530,54800,5166
2026/2/3,14:00,54810,54830,54700,54760,3956
